grn_line_id,grn_id,po_line_id,item_id,qty_received,quality_status
13203,3115,13395,572,13,Good Condition
13204,3116,13396,159,167,Good Condition
13205,3116,13397,374,274,Good Condition
13206,3116,13398,146,466,Good Condition
13207,3116,13399,189,386,Good Condition
13208,3117,13400,519,475,Good Condition
13209,3117,13401,291,331,Good Condition
13210,3118,13402,151,14,Good Condition
13211,3118,13403,565,398,Good Condition
13212,3118,13404,8,366,Good Condition
13213,3118,13405,407,463,Good Condition
13214,3118,13406,201,261,Good Condition
13215,3118,13407,48,371,Good Condition
13216,3118,13408,179,182,Good Condition
13217,3118,13409,217,166,Good Condition
13218,3119,13410,308,64,Good Condition
13219,3119,13411,556,220,Good Condition
13220,3120,13412,515,366,Good Condition
13221,3120,13413,111,69,Good Condition
13222,3120,13414,541,152,Good Condition
13223,3120,13415,102,405,Good Condition
13224,3121,13416,194,347,Good Condition
13225,3121,13417,80,304,Good Condition
13226,3121,13418,251,172,Good Condition
13227,3121,13419,550,117,Good Condition
13228,3121,13420,287,372,Good Condition
13229,3122,13421,357,379,Good Condition
13230,3122,13422,170,20,Good Condition
13231,3123,13423,289,95,Service Accepted
13232,3123,13424,478,94,Service Accepted
13233,3123,13425,452,243,Service Accepted
13234,3123,13426,94,145,Service Accepted
13235,3124,13427,548,478,Good Condition
13236,3124,13428,449,108,Good Condition
13237,3124,13429,556,237,Good Condition
13238,3124,13430,399,179,Good Condition
13239,3125,13431,438,327,Good Condition
13240,3125,13432,460,392,Good Condition
13241,3125,13433,41,26,Good Condition
13242,3125,13434,79,267,Good Condition
13243,3126,13435,242,172,Good Condition
13244,3126,13436,446,369,Good Condition
13245,3127,13437,226,290,Good Condition
13246,3127,13438,345,104,Good Condition
13247,3127,13439,565,231,Good Condition
13248,3127,13440,128,187,Good Condition
13249,3127,13441,439,188,Good Condition
13250,3127,13442,127,280,Good Condition
13251,3127,13443,553,167,Good Condition
13252,3128,13444,450,169,Good Condition
13253,3128,13445,103,440,Good Condition
13254,3128,13446,330,135,Good Condition
13255,3128,13447,165,457,Good Condition
13256,3129,13448,599,236,Good Condition
13257,3129,13449,286,224,Good Condition
13258,3129,13450,39,99,Service Accepted
13259,3129,13451,466,418,Good Condition
13260,3130,13452,108,156,Good Condition
13261,3130,13453,222,348,Good Condition
13262,3130,13454,92,336,Good Condition
13263,3130,13455,308,428,Good Condition
13264,3130,13456,13,94,Good Condition
13265,3130,13457,486,322,Good Condition
13266,3130,13458,41,306,Minor Defect - Accepted
13267,3130,13459,558,146,Good Condition
13268,3130,13460,129,133,Good Condition
13269,3131,13461,568,206,Dead on Arrival (DOA)
13270,3132,13462,274,148,Service Accepted
13271,3133,13463,569,43,Good Condition
13272,3133,13464,330,206,Dead on Arrival (DOA)
13273,3133,13465,290,168,Good Condition
13274,3133,13466,240,276,Good Condition
13275,3134,13467,244,69,Good Condition
13276,3134,13468,598,50,Good Condition
13277,3134,13469,513,363,Good Condition
13278,3134,13470,129,470,Good Condition
13279,3134,13471,194,22,Good Condition
13280,3135,13472,160,299,Good Condition
13281,3135,13473,141,22,Good Condition
13282,3135,13474,556,398,Good Condition
13283,3135,13475,176,32,Good Condition
13284,3136,13476,89,496,Screen Damaged
13285,3136,13477,456,17,Rejected - Quality Failure
13286,3136,13478,462,363,Good Condition
13287,3136,13479,422,206,Good Condition
13288,3136,13480,290,421,Good Condition
13289,3137,13481,75,192,Good Condition
13290,3137,13482,481,316,Good Condition
13291,3137,13483,159,366,Good Condition
13292,3137,13484,359,436,Good Condition
13293,3137,13485,372,392,Good Condition
13294,3137,13486,505,55,Good Condition
13295,3138,13487,571,237,Dead on Arrival (DOA)
13296,3138,13488,314,86,Good Condition
13297,3138,13489,489,138,Packaging Damaged
13298,3138,13490,543,83,Good Condition
13299,3138,13491,41,401,Good Condition
13300,3138,13492,43,473,Good Condition
13301,3138,13493,119,464,Good Condition
13302,3138,13494,78,437,Good Condition
13303,3138,13495,438,488,Good Condition
13304,3139,13496,318,289,Good Condition
13305,3140,13497,41,177,Good Condition
13306,3140,13498,50,374,Good Condition
13307,3140,13499,335,63,Good Condition
13308,3140,13500,419,192,Good Condition
13309,3141,13501,532,328,Service Accepted
13310,3141,13502,453,260,Service Accepted
13311,3141,13503,531,252,Service Accepted
13312,3141,13504,347,298,Service Accepted
13313,3141,13505,326,429,Service Accepted
13314,3141,13506,190,170,Service Accepted
13315,3142,13507,189,431,Good Condition
13316,3142,13508,514,485,Good Condition
13317,3142,13509,167,408,Good Condition
13318,3142,13510,582,247,Good Condition
13319,3142,13511,490,136,Good Condition
13320,3142,13512,571,274,Good Condition
13321,3143,13513,50,349,Good Condition
13322,3143,13514,450,369,Good Condition
13323,3143,13515,541,172,Good Condition
13324,3143,13516,424,333,Good Condition
13325,3143,13517,80,201,Good Condition
13326,3144,13518,354,226,Good Condition
13327,3144,13519,50,39,Good Condition
13328,3144,13520,419,300,Good Condition
13329,3144,13521,306,364,Good Condition
13330,3144,13522,578,278,Good Condition
13331,3145,13523,210,59,Good Condition
13332,3145,13524,432,184,Dead on Arrival (DOA)
13333,3145,13525,126,79,Good Condition
13334,3145,13526,570,236,Good Condition
13335,3146,13527,314,51,Good Condition
13336,3146,13528,8,471,Packaging Damaged
13337,3147,13529,21,125,Good Condition
13338,3147,13530,483,317,Good Condition
13339,3147,13531,513,280,Good Condition
13340,3147,13532,49,279,Good Condition
13341,3147,13533,182,453,Good Condition
13342,3147,13534,560,333,Good Condition
13343,3148,13535,324,449,Good Condition
13344,3148,13536,311,425,Good Condition
13345,3148,13537,377,20,Good Condition
13346,3148,13538,318,253,Good Condition
13347,3148,13539,519,188,Good Condition
13348,3148,13540,432,197,Good Condition
13349,3149,13541,392,34,Good Condition
13350,3149,13542,69,352,Good Condition
13351,3150,13543,129,324,Good Condition
13352,3150,13544,558,80,Good Condition
13353,3150,13545,308,358,Good Condition
13354,3150,13546,486,93,Good Condition
13355,3150,13547,572,394,Good Condition
13356,3150,13548,450,322,Good Condition
13357,3150,13549,13,42,Good Condition
13358,3150,13550,92,402,Good Condition
13359,3151,13551,73,405,Good Condition
13360,3151,13552,505,79,Wrong Item Sent
13361,3151,13553,141,219,Good Condition
13362,3151,13554,481,410,Good Condition
13363,3152,13555,166,329,Good Condition
13364,3152,13556,334,465,Good Condition
13365,3152,13557,574,240,Good Condition
13366,3152,13558,291,359,Good Condition
13367,3152,13559,543,252,Good Condition
13368,3153,13560,97,45,Service Accepted
13369,3153,13561,281,447,Service Disputed
13370,3154,13562,151,400,Good Condition
13371,3154,13563,69,392,Good Condition
13372,3154,13564,370,129,Good Condition
13373,3155,13565,74,359,Good Condition
13374,3156,13566,558,83,Good Condition
13375,3156,13567,50,317,Good Condition
13376,3156,13568,300,67,Good Condition
13377,3156,13569,476,382,Good Condition
13378,3156,13570,543,134,Good Condition
13379,3157,13571,91,190,Good Condition
13380,3157,13572,497,260,Good Condition
13381,3157,13573,462,446,Good Condition
13382,3157,13574,570,155,Good Condition
13383,3158,13575,335,210,Good Condition
13384,3158,13576,588,302,Good Condition
13385,3158,13577,445,345,Good Condition
13386,3158,13578,123,488,Good Condition
13387,3159,13579,103,166,Good Condition
13388,3159,13580,374,169,Good Condition
13389,3159,13581,189,84,Good Condition
13390,3159,13582,159,177,Good Condition
13391,3160,13583,351,323,Service Accepted
13392,3160,13584,173,433,Service Accepted
13393,3160,13585,529,484,Service Accepted
13394,3160,13586,138,343,Good Condition
13395,3161,13587,151,301,Good Condition
13396,3161,13588,56,383,Packaging Damaged
13397,3161,13589,439,404,Good Condition
13398,3161,13590,318,186,Wrong Item Sent
13399,3161,13591,86,26,Good Condition
13400,3162,13592,378,281,Service Accepted
13401,3162,13593,136,472,Service Accepted
13402,3162,13594,361,149,Service Incomplete
13403,3162,13595,351,375,Service Accepted
13404,3162,13596,473,59,Service Accepted
13405,3162,13597,518,294,Service Accepted
13406,3162,13598,156,302,Service Accepted
13407,3163,13599,202,154,Good Condition
13408,3163,13600,366,323,Good Condition
13409,3163,13601,306,397,Good Condition
13410,3163,13602,316,65,Good Condition
13411,3163,13603,330,215,Dead on Arrival (DOA)
13412,3164,13604,194,288,Good Condition
13413,3164,13605,62,279,Good Condition
13414,3164,13606,26,87,Good Condition
13415,3164,13607,565,134,Good Condition
13416,3164,13608,160,393,Good Condition
13417,3165,13609,8,144,Wrong Item Sent
13418,3165,13610,79,376,Good Condition
13419,3165,13611,43,355,Screen Damaged
13420,3165,13612,41,302,Good Condition
13421,3165,13613,78,369,Good Condition
13422,3166,13614,15,193,Good Condition
13423,3166,13615,538,307,Good Condition
13424,3167,13616,68,269,Service Accepted
13425,3168,13617,43,288,Good Condition
13426,3168,13618,249,204,Good Condition
13427,3169,13619,89,301,Good Condition
13428,3169,13620,48,307,Good Condition
13429,3169,13621,491,225,Good Condition
13430,3170,13622,75,315,Good Condition
13431,3170,13623,372,49,Good Condition
13432,3170,13624,22,457,Good Condition
13433,3170,13625,110,133,Good Condition
13434,3170,13626,141,309,Good Condition
13435,3170,13627,359,328,Good Condition
13436,3170,13628,254,395,Good Condition
13437,3170,13629,505,260,Good Condition
13438,3171,13630,211,125,Screen Damaged
13439,3172,13631,433,161,Good Condition
13440,3172,13632,375,88,Good Condition
13441,3172,13633,188,275,Good Condition
13442,3173,13634,175,239,Good Condition
13443,3173,13635,255,40,Good Condition
13444,3173,13636,409,310,Good Condition
13445,3173,13637,210,62,Good Condition
13446,3174,13643,231,191,Service Accepted
13447,3174,13644,248,279,Service Accepted
13448,3174,13645,529,95,Service Accepted
13449,3175,13646,553,376,Good Condition
13450,3175,13647,192,492,Good Condition
13451,3175,13648,318,54,Good Condition
13452,3176,13649,103,338,Good Condition
13453,3177,13650,236,28,Good Condition
13454,3177,13651,508,492,Good Condition
13455,3178,13652,197,382,Good Condition
13456,3178,13653,146,325,Good Condition
13457,3178,13654,244,286,Good Condition
13458,3178,13655,117,256,Good Condition
13459,3178,13656,416,388,Good Condition
13460,3179,13657,306,340,Good Condition
13461,3179,13658,172,323,Good Condition
13462,3179,13659,597,383,Good Condition
13463,3180,13660,8,401,Good Condition
13464,3180,13661,330,160,Good Condition
13465,3180,13662,560,433,Good Condition
13466,3181,13663,25,361,Good Condition
13467,3181,13664,424,152,Good Condition
13468,3181,13665,396,234,Good Condition
13469,3182,13666,115,354,Good Condition
13470,3182,13667,488,400,Good Condition
13471,3183,13668,242,417,Good Condition
13472,3183,13669,185,57,Packaging Damaged
13473,3183,13670,497,232,Good Condition
13474,3183,13671,151,383,Good Condition
13475,3183,13672,198,274,Good Condition
13476,3183,13673,407,321,Good Condition
13477,3183,13674,244,397,Good Condition
13478,3184,13675,590,282,Good Condition
13479,3184,13676,341,81,Good Condition
13480,3184,13677,351,217,Service Accepted
13481,3184,13678,364,406,Service Disputed
13482,3184,13679,294,283,Service Accepted
13483,3185,13680,532,316,Service Accepted
13484,3185,13681,55,243,Service Accepted
13485,3185,13682,544,341,Good Condition
13486,3185,13683,531,422,Service Accepted
13487,3185,13684,61,183,Service Accepted
13488,3186,13685,74,277,Good Condition
13489,3187,13686,555,194,Service Accepted
13490,3187,13687,274,299,Service Accepted
13491,3187,13688,532,259,Service Accepted
13492,3188,13689,141,90,Good Condition
13493,3188,13690,556,110,Good Condition
13494,3188,13691,306,361,Good Condition
13495,3189,13692,45,46,Good Condition
13496,3189,13693,10,100,Good Condition
13497,3189,13694,9,232,Good Condition
13498,3190,13695,505,480,Good Condition
13499,3190,13696,521,166,Good Condition
13500,3190,13697,553,217,Good Condition
13501,3190,13698,192,21,Good Condition
13502,3191,13699,407,142,Good Condition
13503,3191,13700,300,301,Good Condition
13504,3191,13701,578,36,Good Condition
13505,3192,13702,434,125,Service Accepted
13506,3192,13703,114,395,Service Accepted
13507,3192,13704,313,265,Service Accepted
13508,3192,13705,414,178,Service Accepted
13509,3192,13706,487,282,Service Accepted
13510,3192,13707,163,459,Service Accepted
13511,3192,13708,46,392,Service Accepted
13512,3192,13709,540,454,Service Accepted
13513,3193,13710,295,33,Service Accepted
13514,3193,13711,573,145,Service Accepted
13515,3193,13712,487,195,Service Accepted
13516,3193,13713,575,147,Service Accepted
13517,3194,13714,587,60,Good Condition
13518,3194,13715,171,178,Service Accepted
13519,3194,13716,423,358,Service Accepted
13520,3194,13717,537,241,Service Accepted
13521,3194,13718,496,199,Good Condition
13522,3194,13719,333,332,Service Accepted
13523,3194,13720,163,223,Service Accepted
13524,3195,13721,377,429,Good Condition
13525,3196,13722,450,345,Good Condition
13526,3196,13723,41,112,Good Condition
13527,3196,13724,308,109,Good Condition
13528,3196,13725,572,272,Good Condition
13529,3196,13726,92,317,Good Condition
13530,3196,13727,13,376,Good Condition
13531,3197,13728,77,100,Good Condition
13532,3198,13729,332,469,Good Condition
13533,3198,13730,286,456,Good Condition
13534,3198,13731,39,39,Service Incomplete
13535,3198,13732,218,412,Good Condition
13536,3198,13733,466,310,Good Condition
13537,3199,13734,469,74,Good Condition
13538,3199,13735,48,119,Good Condition
13539,3199,13736,28,55,Good Condition
13540,3199,13737,471,60,Good Condition
13541,3199,13738,439,213,Good Condition
13542,3199,13739,251,400,Good Condition
13543,3200,13740,231,466,Service Accepted
13544,3200,13741,55,218,Service Accepted
13545,3200,13742,274,496,Service Disputed
13546,3200,13743,248,319,Service Accepted
13547,3201,13744,194,340,Good Condition
13548,3201,13745,62,498,Good Condition
13549,3201,13746,141,202,Screen Damaged
13550,3201,13747,160,44,Good Condition
13551,3201,13748,565,451,Good Condition
13552,3202,13749,286,340,Good Condition
13553,3202,13750,218,63,Good Condition
13554,3202,13751,332,477,Good Condition
13555,3202,13752,599,337,Good Condition
13556,3202,13753,466,257,Good Condition
13557,3203,13754,450,272,Good Condition
13558,3203,13755,283,248,Good Condition
13559,3203,13756,28,386,Good Condition
13560,3203,13757,598,121,Good Condition
13561,3203,13758,410,123,Good Condition
13562,3204,13759,265,344,Good Condition
13563,3204,13760,285,278,Good Condition
13564,3205,13761,131,431,Service Accepted
13565,3205,13762,451,106,Service Accepted
13566,3206,13763,471,339,Good Condition
13567,3206,13764,357,219,Good Condition
13568,3207,13765,565,443,Good Condition
13569,3207,13766,255,30,Good Condition
13570,3207,13767,202,70,Good Condition
13571,3207,13768,244,101,Good Condition
13572,3207,13769,582,432,Good Condition
13573,3208,13770,508,170,Good Condition
