po_id,vendor_id,pr_id,po_date,currency,exchange_rate,status,total_po_value,department_id,is_emergency_order
3564,110,2077,11/28/2020,BDT,1,Released,1406814,3,0
3565,34,2323,11/13/2023,BDT,1,Released,58516.71,2,0
3566,150,1556,6/17/2022,BDT,1,Released,2750678.81,6,0
3567,126,2119,11/25/2021,BDT,1,Released,2750785,5,0
3568,85,1156,1/18/2023,CNY,107.59,Released,323078.47000000003,1,0
3569,134,2328,11/24/2023,BDT,1,Released,1081944.47,1,0
3570,47,0,5/17/2022,CNY,94.71,Released,27580.02,2,0
3571,7,957,4/9/2023,BDT,1,Released,1123332.22,1,0
3572,111,1841,12/25/2022,BDT,1,Released,4240476.33,5,0
3573,105,824,2/25/2022,BDT,1,Released,5390354.73,5,0
3574,117,756,2/1/2021,BDT,1,Released,1606401,3,0
3575,46,1867,2/5/2023,USD,108.24,Released,2095.77,2,0
3576,57,91,7/8/2022,BDT,1,Released,4765676.47,1,0
3577,14,1494,7/25/2022,USD,99.93,Released,150144.03,5,0
3578,70,725,9/28/2023,BDT,1,Released,7056844.66,6,0
3579,134,154,3/18/2023,BDT,1,Released,3303565.1399999997,1,0
3580,26,0,3/9/2023,BDT,1,Released,7064856.62,1,0
3581,35,214,9/2/2023,BDT,1,Released,1341275.68,4,0
3582,17,0,1/27/2021,USD,85.16,Released,276720.42000000004,4,0
3583,143,471,5/8/2022,USD,95.1,Released,183288.37,6,0
3584,96,0,10/11/2021,BDT,1,Released,3739676,3,0
3585,113,1592,8/12/2021,BDT,1,Released,6089493,6,0
3586,68,913,12/22/2022,BDT,1,Released,3293807.49,1,0
3587,52,1910,6/12/2022,USD,97.1,Released,235510.19000000003,3,0
3588,118,2021,12/2/2021,BDT,1,Released,4269066,2,0
3589,56,160,3/18/2021,BDT,1,Released,2408537,5,0
3590,86,680,11/4/2021,BDT,1,Released,1773570,5,0
3591,47,0,12/18/2022,CNY,112.08,Released,77018.25,2,0
3592,63,1,10/23/2022,BDT,1,Released,364802.15,3,0
3593,139,458,8/22/2022,USD,102.97,Released,549135.11,6,0
3594,103,2161,8/25/2021,USD,85.95,Released,486244.23,4,0
3595,121,843,9/18/2023,USD,110.35,Released,29325.510000000002,4,0
3596,118,699,10/26/2023,BDT,1,Released,690540.77,2,0
3597,138,1723,12/28/2023,CNY,107.25,Released,495183.74,1,0
3598,149,0,7/12/2021,CNY,85.09,Released,452422.78,4,0
3599,114,533,4/1/2022,BDT,1,Released,6245072.949999999,3,0
3600,110,425,8/16/2023,BDT,1,Released,365067.05,3,0
3601,120,0,3/22/2023,BDT,1,Released,4899676.05,3,0
3602,129,2085,12/24/2023,USD,106.62,Released,18239.44,2,0
3603,82,2194,6/6/2022,CNY,97.28,Released,151191.6,6,0
3604,140,0,4/2/2021,CNY,86.15,Released,28462.5,6,0
3605,80,1218,8/5/2023,BDT,1,Released,2682357.93,2,0
3606,71,680,11/4/2021,CNY,85.57,Released,206388.72,3,0
3607,96,139,6/11/2023,BDT,1,Released,6258441.41,3,0
3608,38,2068,3/16/2023,BDT,1,Released,121861.23,6,0
3609,20,1986,11/3/2021,BDT,1,Released,1798512,4,0
3610,3,0,1/2/2022,BDT,1,Released,1052481.46,1,0
3611,48,971,11/5/2023,USD,106.55,Released,798728.06,6,0
3612,18,841,5/12/2020,BDT,1,Released,1413062,3,0
3613,11,0,10/22/2020,BDT,1,Released,2585685,5,0
3614,22,0,10/17/2023,BDT,1,Released,197402.95,3,0
3615,32,0,10/4/2021,USD,85.81,Released,12111.08,5,1
3616,111,704,9/23/2022,BDT,1,Released,369682.12,5,0
3617,1,0,5/17/2021,USD,85.71,Released,35996.119999999995,6,0
3618,49,1838,10/4/2021,BDT,1,Released,5606080,4,0
3619,3,0,12/29/2023,BDT,1,Released,11761.02,1,0
3620,28,0,3/15/2021,BDT,1,Released,61438,2,0
3621,39,1025,11/6/2022,BDT,1,Released,144412.94,1,0
3622,21,140,9/5/2023,BDT,1,Released,4652522.859999999,2,0
3623,145,1325,12/28/2022,BDT,1,Released,3595047.99,3,0
3624,93,866,10/14/2023,BDT,1,Released,1431296.56,2,0
3625,69,2425,12/19/2023,BDT,1,Released,2782801.33,3,0
3626,117,870,12/28/2023,BDT,1,Released,1926698.6400000001,3,0
3627,148,311,4/14/2022,BDT,1,Released,2459541.84,1,0
3628,76,2435,10/19/2022,BDT,1,Released,411361.81,1,0
3629,103,461,11/30/2020,USD,84.79,Released,3048.8,4,0
3630,4,2469,8/11/2021,BDT,1,Released,4105708,3,0
3631,37,1564,6/15/2022,BDT,1,Released,2510137.92,2,0
3632,16,905,9/29/2021,BDT,1,Released,757726,2,0
3633,31,736,3/12/2023,BDT,1,Released,1876439.1,1,0
3634,2,363,2/2/2021,BDT,1,Released,1501633,1,0
3635,97,1270,7/1/2023,USD,108.7,Released,3696.54,4,0
3636,141,294,11/21/2023,USD,110.96,Released,288930.45,4,0
3637,58,910,12/5/2023,BDT,1,Released,2999019.83,1,0
3638,75,1995,4/10/2022,BDT,1,Released,1986264.3800000001,3,0
3639,116,2401,8/16/2022,BDT,1,Released,8777914.77,1,0
3640,4,1396,12/3/2022,BDT,1,Released,2086053.48,3,0
3641,112,2160,4/14/2023,BDT,1,Released,3796638.15,6,0
3642,64,332,6/27/2023,BDT,1,Released,2300423.39,1,0
3643,17,105,8/25/2022,USD,102.53,Released,49225.38,4,0
3644,145,1638,2/10/2022,BDT,1,Released,6151693.48,3,0
3645,6,2482,4/26/2022,USD,87.85,Released,153370.75,6,0
3646,78,2411,11/17/2020,BDT,1,Released,483795,2,0
3647,134,937,10/18/2023,BDT,1,Released,2119160.97,1,0
3648,23,0,1/22/2021,BDT,1,Released,1249989,2,0
3649,41,0,11/26/2023,CNY,107.81,Released,394761.35000000003,3,0
3650,6,2466,10/10/2023,USD,108,Released,63217.03,6,0
3651,46,1115,11/5/2023,USD,105.98,Released,11328.98,2,0
3652,96,1556,7/29/2022,BDT,1,Released,3390535.51,3,0
3653,42,2104,10/4/2022,USD,107.6,Released,115032.44,3,0
3654,135,2092,9/25/2023,USD,107.15,Released,505853.36000000004,3,0
3655,107,2076,5/16/2023,USD,110.09,Released,740037.71,4,0
3656,109,2404,7/30/2021,BDT,1,Released,1255847,2,0
3657,95,0,10/15/2020,BDT,1,Released,5618163,4,0
3658,53,2078,4/15/2023,BDT,1,Released,1848553.15,2,0
3659,106,2247,2/9/2023,USD,106.4,Released,15158.99,2,0
3660,11,1879,11/8/2023,BDT,1,Released,3944903.6999999997,5,0
3661,26,2070,3/18/2020,BDT,1,Released,4638792,1,0
3662,132,985,5/15/2023,USD,110.23,Released,367979.71,6,0
3663,132,791,7/21/2021,USD,85.33,Released,306070.97,6,0
3664,92,0,2/28/2021,BDT,1,Released,3541094,2,0
3665,57,414,11/4/2022,BDT,1,Released,7468837.77,1,0
3666,91,2037,10/10/2021,BDT,1,Released,2159581,6,0
3667,42,239,10/21/2020,USD,85.29,Released,380198.62999999995,3,0
3668,146,0,6/22/2021,BDT,1,Released,4189343,2,1
3669,98,1224,5/16/2023,USD,108.4,Released,1295787.6800000002,3,0
3670,137,1712,7/21/2022,USD,99.98,Released,150678.42,2,0
3671,150,1743,10/28/2022,BDT,1,Released,3337634.49,6,0
3672,48,2014,11/12/2023,USD,108.44,Released,52936.22,6,0
3673,87,1686,8/15/2022,BDT,1,Released,1689363.03,1,0
3674,73,0,5/25/2020,CNY,84.66,Released,49265.19,6,0
3675,107,0,3/13/2020,USD,84.78,Released,34384.02,4,0
3676,107,734,4/8/2020,USD,84.56,Released,507944.96,4,0
3677,7,0,5/4/2023,BDT,1,Released,5579639.69,1,0
3678,119,2247,8/8/2022,BDT,1,Released,4933893.49,1,0
3679,44,444,8/12/2023,BDT,1,Released,2227584.08,3,0
3680,111,815,9/24/2021,BDT,1,Released,842995,5,0
3681,147,1311,10/14/2023,BDT,1,Released,1355052.51,1,0
3682,5,1558,6/18/2023,BDT,1,Released,3324606.6500000004,2,0
3683,116,2320,3/6/2023,BDT,1,Released,6256855.399999999,1,0
3684,128,985,9/26/2021,USD,85.19,Released,187782.87,2,0
3685,75,2436,9/4/2023,BDT,1,Released,483571.78,3,0
3686,113,472,3/31/2023,BDT,1,Released,1297367.46,6,0
3687,50,1807,9/17/2020,USD,85.4,Released,598280.22,3,0
3688,113,406,2/6/2023,BDT,1,Released,6886486.71,6,0
3689,117,1338,7/12/2023,BDT,1,Released,5384472.26,3,0
3690,58,1326,3/25/2022,BDT,1,Released,3573309.5,1,0
3691,148,0,8/22/2023,BDT,1,Released,1835592.1099999999,1,0
3692,73,2237,4/18/2023,CNY,107.14,Released,165876.58,6,0
3693,102,2041,9/8/2022,BDT,1,Released,7694519.24,4,0
3694,42,284,9/15/2021,USD,85.23,Released,264407.16,3,0
3695,116,1630,8/22/2022,BDT,1,Released,787231.8300000001,1,0
3696,142,0,5/25/2021,BDT,1,Released,401235,6,1
3697,26,765,6/21/2022,BDT,1,Released,3348016.69,1,0
3698,45,1283,12/1/2021,BDT,1,Released,2202771,3,0
3699,5,1703,6/28/2023,BDT,1,Released,4691856.41,2,0
3700,73,1611,10/7/2023,CNY,108.28,Released,78576.76,6,0
3701,120,0,4/5/2021,BDT,1,Released,2648654,3,0
3702,57,1458,3/15/2023,BDT,1,Released,2113815.27,1,0
3703,8,95,9/6/2023,BDT,1,Released,4134564.16,3,0
3704,60,2040,1/16/2022,CNY,87.33,Released,201660.28,1,0
3705,57,814,5/25/2023,BDT,1,Released,838446.0900000001,1,0
3706,147,2452,9/11/2022,BDT,1,Released,1198697.44,1,0
3707,28,2304,6/17/2023,BDT,1,Released,3719905.32,2,0
3708,22,2205,2/19/2023,BDT,1,Released,5818585.63,3,0
3709,82,628,7/27/2022,CNY,99.6,Released,110488.95,6,0
3710,116,1357,11/29/2023,BDT,1,Released,2464298.6100000003,1,0
3711,30,2383,10/26/2023,BDT,1,Released,5293244.22,5,0
3712,132,0,3/17/2022,USD,87.74,Released,98516.31999999999,6,1
3713,118,1842,3/22/2021,BDT,1,Released,3919043,2,0
3714,80,2483,12/31/2023,BDT,1,Released,2569018.02,2,0
3715,131,408,5/23/2023,BDT,1,Released,1957091.65,5,0
3716,65,284,12/28/2023,BDT,1,Released,2379301.5300000003,6,0
3717,92,249,1/31/2022,BDT,1,Released,4019426.63,2,0
3718,86,0,12/11/2020,BDT,1,Released,1143430,5,0
3719,100,1675,1/1/2023,USD,106.57,Released,15279.390000000001,5,0
3720,51,1752,1/25/2021,BDT,1,Released,3463426,6,0
3721,74,979,6/15/2021,BDT,1,Released,132286,4,0
3722,108,0,9/20/2023,CNY,110.56,Released,225479.16999999998,3,0
3723,122,1098,11/1/2022,BDT,1,Released,2492585.33,5,0
3724,28,792,11/14/2023,BDT,1,Released,995864.08,2,0
3725,54,1964,4/11/2023,CNY,110.32,Released,273752.4,5,0
3726,126,1996,1/26/2022,BDT,1,Released,1199355.58,5,0
3727,24,0,7/21/2022,BDT,1,Released,1507393.3900000001,4,0
3728,55,0,12/17/2020,BDT,1,Released,28635,1,0
3729,53,1185,12/26/2021,BDT,1,Released,2695534,2,0
3730,36,373,10/29/2023,USD,108.26,Released,163008.86,2,0
3731,122,1284,1/15/2022,BDT,1,Released,792765.15,5,0
3732,60,594,5/5/2021,CNY,85.03,Released,182538.64,1,0
3733,105,1993,5/17/2022,BDT,1,Released,4703951.13,5,0
3734,131,413,9/3/2022,BDT,1,Released,858507.92,5,0
3735,13,1463,8/18/2023,USD,107.17,Released,385888.29,3,0
3736,28,0,8/24/2021,BDT,1,Released,4233816,2,0
3737,126,981,12/17/2023,BDT,1,Released,3289044.8,5,0
3738,73,124,8/30/2023,CNY,108.55,Released,24776.29,6,0
3739,71,718,4/28/2021,CNY,84.84,Released,376914.12,3,0
3740,36,1537,12/30/2023,USD,107.78,Released,49059.66,2,0
3741,24,583,11/13/2023,BDT,1,Released,3839657.21,4,0
3742,68,2473,10/2/2023,BDT,1,Released,5907498.4799999995,1,0
3743,6,2171,8/8/2021,USD,85.96,Released,459746.55,6,0
3744,89,692,10/7/2022,CNY,107.44,Released,25355.510000000002,1,0
3745,143,1178,12/1/2022,USD,112.68,Released,274280.01,6,0
3746,56,2408,2/20/2022,BDT,1,Released,1207811.4,5,0
3747,93,1612,12/4/2022,BDT,1,Released,1485041.2,2,0
3748,83,1116,11/25/2021,BDT,1,Released,471197,3,0
3749,26,1152,5/7/2021,BDT,1,Released,3519976,1,0
3750,108,2475,6/21/2022,CNY,97.64,Released,17810.76,3,0
3751,106,441,10/6/2022,USD,107.89,Released,93773.98,2,0
3752,19,2020,6/12/2023,USD,108.84,Released,1072598.54,1,0
3753,2,84,3/14/2021,BDT,1,Released,3595903,1,0
3754,141,2445,6/1/2021,USD,85.21,Released,24077.36,4,0
3755,148,462,12/11/2023,BDT,1,Released,1053022.15,1,0
3756,71,123,4/13/2023,CNY,108.83,Released,1051770.53,3,0
3757,55,2352,6/1/2023,BDT,1,Released,3199222.0700000003,1,0
3758,39,29,10/15/2022,BDT,1,Released,4238801.91,1,0
3759,18,0,1/20/2020,BDT,1,Released,763728,3,0
3760,68,428,12/7/2022,BDT,1,Released,1669897.17,1,0
3761,69,1797,12/6/2021,BDT,1,Released,3799154,3,0
3762,105,2229,7/5/2020,BDT,1,Released,7315805,5,0
3763,130,815,11/22/2021,BDT,1,Released,35856,1,0
3764,128,2061,10/15/2021,USD,85.06,Released,72448.46,2,0
3765,34,1638,12/9/2022,BDT,1,Released,3419932.09,2,0
3766,91,347,6/23/2023,BDT,1,Released,3611673.3,6,0
3767,84,0,8/22/2020,BDT,1,Released,554852,2,0
3768,43,0,4/17/2021,BDT,1,Released,3248832,4,0
3769,75,1797,9/23/2023,BDT,1,Released,353692.61,3,0
3770,34,89,2/19/2023,BDT,1,Released,262485.53,2,0
3771,127,1653,11/16/2023,BDT,1,Released,6331052.24,6,0
3772,55,484,4/18/2023,BDT,1,Released,1709108.29,1,0
3773,149,1257,10/16/2023,CNY,105.8,Released,142453,4,0
3774,3,909,2/14/2021,BDT,1,Released,4039445,1,0
3775,19,1424,11/15/2020,USD,84.76,Released,1351125.27,1,0
3776,112,2141,6/21/2023,BDT,1,Released,1131397.62,6,0
3777,114,0,7/8/2023,BDT,1,Released,5200917.48,3,0
3778,73,1686,5/3/2022,CNY,94.54,Released,100931.81,6,0
3779,101,0,3/30/2023,BDT,1,Released,3439162.0500000003,3,0
3780,69,8,8/28/2023,BDT,1,Released,3592565.09,3,0
3781,110,771,12/4/2020,BDT,1,Released,3155511,3,0
3782,138,215,9/2/2021,CNY,86.06,Released,121797.54000000001,1,0
3783,118,1368,2/12/2023,BDT,1,Released,89300.17,2,0
3784,106,524,1/3/2023,USD,109.23,Released,47301.59,2,0
3785,80,563,4/25/2023,BDT,1,Released,5151981.94,2,0
3786,134,1502,8/22/2023,BDT,1,Released,3025589.69,1,0
3787,1,907,5/10/2021,USD,85.65,Released,13547.890000000001,6,0
3788,79,0,10/31/2022,BDT,1,Released,2063255.19,1,1
3789,13,2052,6/21/2022,USD,97.08,Released,26475.1,3,0
3790,64,683,5/18/2023,BDT,1,Released,3150730.56,1,0
3791,58,1190,2/9/2022,BDT,1,Released,3192085.42,1,0
3792,5,0,6/7/2021,BDT,1,Released,5486186,2,0
3793,125,1940,3/31/2022,BDT,1,Released,5335594.63,6,0
3794,126,2253,8/9/2021,BDT,1,Released,3403733,5,0
3795,104,668,8/3/2021,BDT,1,Released,4789954,3,0
3796,46,294,12/3/2022,USD,112.2,Released,175072.86,2,0
3797,137,0,9/25/2022,USD,105.36,Released,120178.64,2,0
3798,105,0,8/31/2020,BDT,1,Released,2983002,5,1
3799,1,1683,10/11/2020,USD,84.62,Released,55172.34,6,0
3800,20,1489,3/13/2022,BDT,1,Released,1177245.35,4,0
3801,2,1805,2/27/2022,BDT,1,Released,3715919.06,1,0
3802,64,743,11/4/2022,BDT,1,Released,2427563.7,1,0
3803,86,0,3/12/2023,BDT,1,Released,4194254.92,5,0
3804,76,2032,10/2/2022,BDT,1,Released,4024893.15,1,0
3805,65,534,7/1/2022,BDT,1,Released,4407487.83,6,0
3806,39,776,5/8/2023,BDT,1,Released,1117381.27,1,0
3807,17,0,3/1/2023,USD,108.89,Released,114254.45,4,0
3808,123,1764,12/13/2022,USD,112.71,Released,727690.4,2,0
3809,112,485,2/6/2022,BDT,1,Released,3056699.92,6,0
3810,10,563,4/25/2023,CNY,107.96,Released,12918.7,1,0
3811,107,917,5/15/2020,USD,84.71,Released,71788.43,4,0
3812,6,0,4/1/2022,USD,86.43,Released,59719.72,6,0
3813,41,1811,4/25/2023,CNY,111.12,Released,477862.41000000003,3,0
3814,50,2079,6/11/2023,USD,106.45,Released,21619.72,3,0
3815,45,2464,10/22/2022,BDT,1,Released,3242610.42,3,0
3816,71,0,10/22/2022,CNY,107.71,Released,122275.98999999999,3,0
3817,23,1995,10/2/2021,BDT,1,Released,2853802,2,0
3818,3,0,10/21/2023,BDT,1,Released,1948125.5,1,0
3819,96,0,2/10/2020,BDT,1,Released,2127975,3,0
3820,42,480,8/4/2021,USD,85.26,Released,24772.440000000002,3,0
3821,47,1464,7/11/2023,CNY,108.25,Released,46814.74,2,0
3822,146,2354,12/23/2023,BDT,1,Released,2285838.92,2,0
3823,88,1589,10/3/2023,BDT,1,Released,1369761.31,2,0
3824,126,0,11/10/2020,BDT,1,Released,4006949,5,0
3825,66,0,1/8/2022,BDT,1,Released,1847639.18,5,0
3826,57,450,2/15/2021,BDT,1,Released,3565931,1,0
3827,50,2452,6/17/2023,USD,106.82,Released,79315.27,3,0
3828,87,1331,5/11/2023,BDT,1,Released,2351980.68,1,0
3829,23,0,12/21/2023,BDT,1,Released,1385236.46,2,0
3830,7,0,7/9/2020,BDT,1,Released,6432382,1,0
3831,103,1891,11/22/2022,USD,109.84,Released,761506.91,4,0
3832,131,468,6/11/2023,BDT,1,Released,739138.62,5,0
3833,55,2417,3/26/2023,BDT,1,Released,2060966.13,1,0
3834,150,0,11/7/2020,BDT,1,Released,1902279,6,0
3835,59,1286,8/25/2023,BDT,1,Released,6589005.88,5,0
3836,94,1282,10/25/2023,BDT,1,Released,398675.11,1,0
3837,29,451,12/31/2023,BDT,1,Released,4721416.02,6,0
3838,50,1416,7/18/2020,USD,85.14,Released,619029.44,3,0
3839,38,2159,1/21/2022,BDT,1,Released,3123039.59,6,0
3840,129,2346,12/9/2021,USD,85.06,Released,155179.97999999998,2,0
3841,130,1915,8/27/2023,BDT,1,Released,1356201.0799999998,1,0
3842,140,664,9/5/2023,CNY,110.85,Released,122440.9,6,0
3843,44,2331,12/29/2022,BDT,1,Released,7539232.59,3,0
3844,131,1289,1/10/2022,BDT,1,Released,3962233.83,5,0
3845,30,658,3/19/2023,BDT,1,Released,1213146.97,5,0
3846,93,629,10/29/2022,BDT,1,Released,1145588.94,2,0
3847,111,0,11/27/2022,BDT,1,Released,1587614.15,5,1
3848,113,944,8/11/2022,BDT,1,Released,168963.52,6,0
3849,98,820,11/26/2023,USD,109.37,Released,16100.220000000001,3,0
3850,90,753,6/28/2022,BDT,1,Released,7520449.29,1,0
3851,137,867,7/14/2023,USD,108.79,Released,33999.97,2,0
3852,57,2104,6/14/2023,BDT,1,Released,8781842.5,1,0
3853,57,996,10/27/2022,BDT,1,Released,2892254.76,1,0
3854,88,2297,9/24/2023,BDT,1,Released,6305334.02,2,0
3855,12,699,3/8/2023,USD,106.97,Released,27017.55,2,0
3856,94,803,9/24/2022,BDT,1,Released,112117.47,1,0
3857,121,95,5/19/2020,USD,85.03,Released,21949.35,4,0
3858,136,0,2/25/2020,BDT,1,Released,823554,1,0
3859,122,1477,8/22/2023,BDT,1,Released,2065999.9100000001,5,0
3860,45,1795,2/10/2022,BDT,1,Released,4554507.12,3,0
3861,107,883,10/6/2023,USD,109.26,Released,81796.52,4,0
3862,97,1413,12/20/2022,USD,112.51,Released,36677.81,4,0
3863,74,825,6/30/2022,BDT,1,Released,1448320.94,4,0
3864,73,377,8/26/2021,CNY,85.71,Released,257527.4,6,0
3865,6,2281,5/10/2021,USD,84.96,Released,240304.95,6,0
3866,77,1548,11/5/2020,BDT,1,Released,1125811,2,0
3867,25,2071,3/1/2022,BDT,1,Released,1016269.31,3,0
3868,126,182,10/15/2022,BDT,1,Released,786066.5599999999,5,0
3869,107,1865,3/12/2022,USD,86.35,Released,282874.02,4,0
3870,58,0,11/11/2020,BDT,1,Released,206900,1,0
3871,128,311,4/14/2022,USD,86.48,Released,157774.57,2,0
3872,35,57,8/7/2021,BDT,1,Released,667537,4,0
3873,100,328,6/23/2021,USD,85.71,Released,10179.14,5,0
3874,25,1878,3/8/2022,BDT,1,Released,4909148.83,3,0
3875,27,0,6/13/2022,BDT,1,Released,489742.07999999996,1,1
3876,110,995,8/17/2021,BDT,1,Released,1243663,3,0
3877,65,1040,11/21/2022,BDT,1,Released,1346715.2,6,0
3878,34,342,3/11/2023,BDT,1,Released,8379041.859999999,2,0
3879,52,1548,2/7/2022,USD,86.33,Released,75579.35,3,0
3880,44,18,7/11/2023,BDT,1,Released,7380752.4799999995,3,0
3881,126,2274,7/5/2021,BDT,1,Released,1841123,5,0
3882,56,1732,9/30/2020,BDT,1,Released,7027802,5,0
3883,36,1846,6/19/2022,USD,97.97,Released,99801.11,2,0
3884,116,2401,8/16/2022,BDT,1,Released,4656475.2299999995,1,0
3885,49,1044,11/15/2020,BDT,1,Released,1652842,4,0
3886,130,1726,5/22/2023,BDT,1,Released,1377275.28,1,0
3887,120,598,7/10/2023,BDT,1,Released,4893210.58,3,0
3888,76,796,1/26/2023,BDT,1,Released,714341.9,1,0
3889,5,0,12/18/2020,BDT,1,Released,2738025,2,0
3890,63,850,9/26/2023,BDT,1,Released,915241.55,3,0
3891,28,1422,11/13/2022,BDT,1,Released,3094252.19,2,0
3892,69,2199,11/16/2023,BDT,1,Released,2743484.9000000004,3,0
3893,33,2384,1/19/2023,USD,109.64,Released,29588.489999999998,6,0
3894,98,199,3/18/2023,USD,108.21,Released,5423.58,3,0
3895,32,2041,9/8/2022,USD,104.73,Released,308328.95,5,0
3896,14,2063,4/12/2023,USD,107.42,Released,150038,5,0
3897,53,2479,8/13/2022,BDT,1,Released,1600297.92,2,0
3898,2,58,3/12/2023,BDT,1,Released,2063728.12,1,0
3899,118,1428,6/14/2023,BDT,1,Released,4580437.88,2,0
3900,12,0,12/24/2022,USD,112.15,Released,317289.52999999997,2,0
3901,142,0,7/30/2021,BDT,1,Released,1568941,6,1
3902,128,2343,8/3/2023,USD,106.89,Released,97950.20999999999,2,0
3903,77,2467,5/31/2022,BDT,1,Released,5231614.19,2,0
3904,145,1163,1/12/2023,BDT,1,Released,4811762.83,3,0
3905,76,519,12/14/2023,BDT,1,Released,6270865.76,1,0
3906,139,2287,4/27/2021,USD,86.14,Released,84625.17,6,0
3907,107,0,10/3/2021,USD,85.98,Released,69693.43,4,0
3908,141,1561,10/4/2021,USD,85.51,Released,513409.99000000005,4,0
3909,47,1639,8/20/2022,CNY,102.23,Released,213132.84,2,0
3910,28,1305,7/8/2023,BDT,1,Released,1859286.0799999998,2,0
3911,54,2403,8/25/2023,CNY,109.72,Released,123822.15000000001,5,0
3912,42,68,12/26/2023,USD,109.26,Released,1419.81,3,0
3913,4,1165,9/17/2023,BDT,1,Released,394447.2,3,0
3914,56,143,6/27/2021,BDT,1,Released,4750980,5,0
3915,111,482,7/10/2023,BDT,1,Released,3031242.58,5,0
3916,89,2388,6/11/2022,CNY,97.82,Released,348069.07,1,0
3917,72,888,11/5/2023,BDT,1,Released,549232.99,1,0
3918,17,2125,5/27/2022,USD,94.79,Released,13779.09,4,0
3919,131,1238,4/28/2022,BDT,1,Released,3898210.8,5,0
3920,129,674,8/27/2023,USD,107.49,Released,201225.14,2,0
3921,118,2468,11/25/2023,BDT,1,Released,928516.12,2,0
3922,111,1226,12/17/2021,BDT,1,Released,3734398,5,0
3923,102,727,8/26/2020,BDT,1,Released,3624490,4,0
3924,83,1786,3/4/2023,BDT,1,Released,268623.13,3,0
3925,64,1511,7/11/2022,BDT,1,Released,619326.48,1,0
3926,25,0,7/12/2023,BDT,1,Released,4450924.98,3,0
3927,123,617,2/25/2023,USD,109.43,Released,247058.67,2,0
3928,145,1103,5/31/2022,BDT,1,Released,5543847.16,3,0
3929,113,2423,4/24/2022,BDT,1,Released,3370011.88,6,0
3930,100,1073,12/6/2023,USD,108.87,Released,16979.84,5,0
3931,117,1489,1/30/2023,BDT,1,Released,6746369.34,3,0
3932,29,2350,5/12/2020,BDT,1,Released,2777016,6,0
3933,101,1141,5/31/2022,BDT,1,Released,4365509.92,3,0
3934,96,0,3/12/2021,BDT,1,Released,5298989,3,0
3935,31,950,4/18/2023,BDT,1,Released,3393526.5,1,0
3936,33,0,8/19/2022,USD,102.25,Released,137933.2,6,0
3937,85,0,12/11/2022,CNY,112.23,Released,698266.74,1,0
3938,90,0,1/22/2021,BDT,1,Released,6780113,1,0
3939,62,0,2/18/2023,USD,107.72,Released,30127.199999999997,3,0
3940,124,1001,7/26/2022,USD,99.58,Released,392541.47000000003,5,0
3941,76,168,8/11/2023,BDT,1,Released,5667149.66,1,0
3942,89,1658,8/23/2022,CNY,102.03,Released,34633.41,1,0
3943,40,1310,1/5/2022,USD,86.63,Released,627390.48,5,0
3944,59,2479,8/13/2022,BDT,1,Released,1701187.65,5,0
3945,53,0,6/20/2022,BDT,1,Released,1074720.46,2,0
3946,37,1341,11/16/2022,BDT,1,Released,5781108.19,2,0
3947,67,510,3/19/2022,BDT,1,Released,6869835,4,0
3948,1,1439,8/23/2021,USD,85.59,Released,51835.159999999996,6,0
3949,123,1810,3/30/2023,USD,108.75,Released,713136.2400000001,2,0
3950,138,1332,7/29/2021,CNY,85.97,Released,1213235.46,1,0
3951,6,2233,12/3/2021,USD,84.77,Released,34652.97,6,0
3952,100,409,2/20/2021,USD,85.69,Released,18321.12,5,0
3953,115,372,8/23/2021,USD,85.71,Released,517410.95,5,0
3954,8,1832,5/17/2022,BDT,1,Released,4864496.13,3,0
3955,104,496,3/3/2023,BDT,1,Released,3865385.26,3,0
3956,69,392,6/7/2023,BDT,1,Released,6684820.08,3,0
3957,37,2046,4/25/2022,BDT,1,Released,279954.92,2,0
3958,136,1245,11/13/2022,BDT,1,Released,5013280.36,1,0
3959,135,1751,4/23/2023,USD,108.11,Released,1219196.8199999998,3,0
3960,143,2067,3/14/2022,USD,86.28,Released,41585.509999999995,6,0
3961,82,1909,6/6/2022,CNY,97.29,Released,655451.14,6,0
3962,8,0,3/5/2020,BDT,1,Released,116150,3,0
3963,13,479,3/16/2023,USD,106.39,Released,4612.34,3,0
3964,25,2235,12/22/2023,BDT,1,Released,4416487.17,3,0
3965,129,0,11/17/2020,USD,84.96,Released,14660.529999999999,2,1
3966,68,114,5/2/2022,BDT,1,Released,3334211.2399999998,1,0
3967,117,2243,5/17/2022,BDT,1,Released,7604035.29,3,0
3968,30,1667,3/2/2023,BDT,1,Released,1753799.18,5,0
3969,39,2354,4/19/2020,BDT,1,Released,3212743,1,0
