invoice_id,po_id,grn_id,invoice_date,vendor_invoice_no,invoice_amount,currency,spend_category
3312,3363,3312,2021-06-16,INV-8478,13758.11,USD,Inventory
3313,3364,3313,2022-09-20,INV-8705,976163.6,BDT,Inventory
3314,3365,3314,2020-05-24,INV-4878,2644978.0,BDT,Inventory
3315,3366,3315,2020-09-14,INV-6306,2590956.0,BDT,Opex-Marketing
3316,3367,3316,2022-01-21,INV-1275,3321.6,CNY,Inventory
3317,3368,3317,2022-08-20,INV-6210,207995.31,USD,Inventory
3318,3369,3318,2022-09-12,INV-0671,927603.58,BDT,Inventory
3319,3370,3319,2023-03-16,INV-0195,922499.76,BDT,Inventory
3320,3371,3320,2021-07-25,INV-1233,3111888.0,BDT,Inventory
3321,3372,3321,2023-03-17,INV-5234,2359646.49,BDT,Inventory
3322,3373,3322,2022-05-01,INV-3695,2463565.76,BDT,Inventory
3323,3374,3323,2023-07-15,INV-5701,339624.83,USD,Inventory
3324,3375,3324,2023-07-18,INV-5898,5643945.14,BDT,Inventory
3325,3376,3325,2022-12-08,INV-5041,46627.91,USD,Inventory
3326,3377,3326,2021-05-19,INV-1763,2202035.0,BDT,Inventory
3327,3378,3327,2021-04-15,INV-1544,2819082.0,BDT,Inventory
3328,3379,3328,2022-11-30,INV-2820,1611616.29,BDT,Inventory
3329,3380,3329,2020-08-21,INV-0927,942953.78,USD,Inventory
3330,3381,3330,2022-01-10,INV-1454,4516783.0,BDT,Inventory
3331,3382,3331,2022-03-18,INV-2837,6190371.66,BDT,Inventory
3332,3383,3332,2021-06-12,INV-0218,3862758.0,BDT,Inventory
3333,3384,3333,2023-11-09,INV-7350,3963941.07,BDT,Inventory
3334,3385,3334,2023-01-07,INV-3221,4161330.22,BDT,Inventory
3335,3386,3335,2023-07-24,INV-5329,6057805.25,BDT,Opex-Facility
3336,3387,3336,2022-07-06,INV-3413,525717.18,BDT,Inventory
3337,3388,3337,2021-12-09,INV-5268,3565729.0,BDT,Inventory
3338,3389,3338,2020-11-21,INV-0895,104804.0,BDT,Inventory
3339,3390,3339,2021-06-05,INV-3273,1704761.0,BDT,Opex-Facility
3340,3391,3340,2022-05-28,INV-4014,35315.18,CNY,Inventory
3341,3392,3341,2021-05-25,INV-7954,69574.1,USD,Inventory
3342,3393,3342,2023-11-08,INV-1438,33613.35,BDT,Inventory
3343,3394,3343,2022-12-25,INV-7273,1102823.91,BDT,Opex-Marketing
3344,3395,3344,2021-10-25,INV-9464,3016396.0,BDT,Inventory
3345,3396,3345,2023-08-06,INV-5014,606054.24,USD,Inventory
3346,3397,3346,2022-09-12,INV-4247,53282.71,USD,Inventory
3347,3398,3347,2023-12-20,INV-6541,1655786.06,BDT,Opex-Facility
3348,3399,3348,2022-07-02,INV-3403,576633.47,CNY,Capex-IT
3349,3400,3349,2020-09-25,INV-8115,1439176.0,BDT,Inventory
3350,3401,3350,2022-05-23,INV-0860,1567742.22,BDT,Inventory
3351,3402,3351,2022-08-19,INV-2887,2810945.06,BDT,Opex-Facility
3352,3403,3352,2020-04-05,INV-9829,1111663.0,BDT,Inventory
3353,3404,3353,2021-08-12,INV-1527,335895.32,USD,Inventory
3354,3405,3354,2020-03-19,INV-4244,18744.48,USD,Inventory
3355,3406,3355,2021-05-19,INV-2776,14054.04,CNY,Inventory
3356,3407,3356,2021-04-22,INV-3446,5057836.0,BDT,Inventory
3357,3408,3357,2021-01-30,INV-1094,5523.0,USD,Inventory
3358,3409,3358,2023-09-30,INV-2878,4986555.59,BDT,Inventory
3359,3410,3359,2023-02-04,INV-1924,868533.08,BDT,Inventory
3360,3411,3360,2021-07-11,INV-5157,1654657.0,BDT,Inventory
3361,3412,3361,2022-08-03,INV-2275,17352.97,USD,Inventory
3362,3413,3362,2020-03-27,INV-0593,14393.46,USD,Inventory
3363,3414,3363,2022-11-09,INV-2269,1844728.26,BDT,Inventory
3364,3415,3364,2023-08-14,INV-9592,13340.33,USD,Inventory
3365,3416,3365,2023-03-31,INV-0808,4032393.06,BDT,Inventory
3366,3417,3366,2023-05-20,INV-1530,2705303.19,BDT,Inventory
3367,3418,3367,2023-11-08,INV-2270,69414.43,USD,Inventory
3368,3419,3368,2022-12-17,INV-6716,159263.47,USD,Inventory
3369,3420,3369,2022-05-29,INV-4558,5212123.09,BDT,Opex-Marketing
3370,3421,3370,2020-03-04,INV-3283,821257.13,CNY,Inventory
3371,3422,3371,2021-11-09,INV-7326,25187.38,CNY,Inventory
3372,3423,3372,2023-06-01,INV-7771,556877.95,USD,Inventory
3373,3424,3373,2023-03-12,INV-7927,2094289.07,BDT,Opex-Logistics
3374,3425,3374,2021-09-22,INV-1365,260785.55,CNY,Capex-IT
3375,3426,3375,2022-11-02,INV-6009,5678849.51,BDT,Inventory
3376,3427,3376,2022-03-30,INV-8718,3208770.03,BDT,Inventory
3377,3428,3377,2021-09-29,INV-5542,112286.88,USD,Inventory
3378,3429,3378,2023-11-19,INV-3265,3515559.68,BDT,Inventory
3379,3430,3379,2022-09-24,INV-3669,1950191.72,BDT,Inventory
3380,3431,3380,2022-06-02,INV-7192,208583.34,USD,Inventory
3381,3432,3381,2021-09-19,INV-2479,5503081.0,BDT,Inventory
3382,3433,3382,2020-12-18,INV-2312,2273793.0,BDT,Inventory
3383,3434,3383,2023-02-17,INV-6230,6891430.2,BDT,Opex-Facility
3384,3435,3384,2023-07-27,INV-1952,323588.77,BDT,Inventory
3385,3436,3385,2020-07-06,INV-0515,580929.0,BDT,Inventory
3386,3437,3386,2023-08-11,INV-8707,405957.67,BDT,Inventory
3387,3438,3387,2023-12-31,INV-3210,1668188.01,BDT,Opex-Marketing
3388,3439,3388,2021-11-18,INV-3828,103089.42,USD,Inventory
3389,3440,3389,2022-05-13,INV-9079,32322.36,USD,Inventory
3390,3441,3390,2023-03-28,INV-1451,3666132.16,BDT,Inventory
3391,3442,3391,2020-05-29,INV-7497,169920.0,BDT,Inventory
3392,3443,3392,2023-03-21,INV-8381,3394592.57,BDT,Inventory
3393,3444,3393,2023-10-18,INV-8581,2156948.73,BDT,Opex-Marketing
3394,3445,3394,2022-07-08,INV-0788,3800.3,USD,Inventory
3395,3446,3395,2022-04-26,INV-1772,1217362.94,BDT,Inventory
3396,3447,3396,2022-05-04,INV-5487,10386.82,CNY,Inventory
3397,3448,3397,2022-10-20,INV-8717,2745413.35,BDT,Inventory
3398,3449,3398,2020-11-05,INV-5469,4136669.0,BDT,Opex-Marketing
3399,3450,3399,2023-04-02,INV-9214,729.39,CNY,Inventory
3400,3451,3400,2023-09-28,INV-1795,2100652.86,BDT,Inventory
3401,3452,3401,2022-04-02,INV-2408,2250165.14,BDT,Inventory
3402,3453,3402,2021-11-11,INV-4181,4980302.0,BDT,Inventory
3403,3454,3403,2023-01-13,INV-1051,60142.44,BDT,Opex-Marketing
3404,3455,3404,2022-09-26,INV-9841,1980007.48,BDT,Inventory
3405,3456,3405,2023-02-27,INV-1775,3507484.86,BDT,Opex-Facility
3406,3457,3406,2023-05-10,INV-6598,2617707.31,BDT,Opex-Admin
3407,3458,3407,2023-11-15,INV-2807,3722294.39,BDT,Inventory
3408,3459,3408,2020-07-30,INV-4923,12205.29,USD,Inventory
3409,3460,3409,2023-07-30,INV-1484,71192.72,USD,Inventory
3410,3461,3410,2022-05-17,INV-3194,2864245.92,BDT,Opex-Marketing
3411,3462,3411,2020-08-04,INV-9621,190268.36,CNY,Capex-IT
3412,3463,3412,2021-08-15,INV-3799,354751.57,USD,Inventory
3413,3464,3413,2023-06-11,INV-9512,2156230.35,BDT,Inventory
3414,3465,3414,2023-09-19,INV-9067,568058.14,USD,Inventory
3415,3466,3415,2021-02-25,INV-3643,384273.16,CNY,Inventory
3416,3467,3416,2021-09-26,INV-3601,4567204.0,BDT,Inventory
3417,3468,3417,2022-03-23,INV-6481,2694148.42,BDT,Inventory
3418,3469,3418,2022-04-08,INV-7707,7543.66,USD,Inventory
3419,3470,3419,2021-12-07,INV-8306,323792.0,BDT,Opex-Facility
3420,3471,3420,2023-03-27,INV-9864,4838070.3,BDT,Inventory
3421,3472,3421,2022-02-15,INV-3342,1018197.66,BDT,Inventory
3422,3473,3422,2022-09-23,INV-4372,114959.13,USD,Capex-IT
3423,3474,3423,2022-12-17,INV-7720,61182.84,USD,Inventory
3424,3475,3424,2020-07-22,INV-3601,4108479.0,BDT,Opex-Facility
3425,3476,3425,2021-01-21,INV-9138,44091.88,USD,Inventory
3426,3477,3426,2023-07-29,INV-0626,1948068.85,BDT,Inventory
3427,3478,3427,2023-05-19,INV-6442,1664811.2,BDT,Inventory
3428,3479,3428,2022-08-05,INV-2419,852197.78,BDT,Opex-Facility
3429,3480,3429,2020-12-06,INV-8218,13278.54,USD,Inventory
3430,3481,3430,2022-07-09,INV-3070,6032080.16,BDT,Inventory
3431,3482,3431,2023-03-31,INV-4299,20701.23,USD,Inventory
3432,3483,3432,2022-04-30,INV-7333,1063678.47,BDT,Inventory
3433,3484,3433,2021-08-03,INV-7337,1908585.0,BDT,Inventory
3434,3485,3434,2023-09-16,INV-1828,978495.47,CNY,Capex-IT
3435,3486,3435,2023-09-12,INV-7486,3433010.23,BDT,Inventory
3436,3487,3436,2023-09-07,INV-3049,534970.19,CNY,Capex-IT
3437,3488,3437,2023-06-17,INV-3212,667656.13,BDT,Inventory
3438,3489,3438,2022-12-21,INV-1279,5443170.54,BDT,Opex-Facility
3439,3490,3439,2021-12-24,INV-7583,164424.0,BDT,Inventory
3440,3491,3440,2023-01-01,INV-9657,839617.19,USD,Capex-IT
3441,3492,3441,2023-04-10,INV-2507,2031935.13,BDT,Inventory
3442,3493,3442,2021-04-15,INV-0010,90525.51,CNY,Inventory
3443,3494,3443,2023-08-10,INV-0058,29768.97,USD,Inventory
3444,3495,3444,2021-08-08,INV-0166,1200045.0,BDT,Inventory
3445,3496,3445,2022-04-15,INV-3618,4376337.83,BDT,Inventory
3446,3497,3446,2023-05-10,INV-5615,5019604.7,BDT,Opex-Marketing
3447,3498,3447,2021-09-30,INV-2342,394956.0,BDT,Inventory
3448,3499,3448,2023-05-23,INV-9122,393186.21,USD,Inventory
3449,3500,3449,2023-03-25,INV-7448,9581.86,USD,Inventory
3450,3501,3450,2022-02-18,INV-6714,4144114.13,BDT,Inventory
3451,3502,3451,2023-05-20,INV-4075,2645974.35,BDT,Opex-Marketing
3452,3503,3452,2022-07-09,INV-1383,438818.24,USD,Inventory
3453,3504,3453,2023-12-14,INV-3487,703490.31,BDT,Inventory
3454,3505,3454,2023-09-09,INV-5453,494791.76,CNY,Inventory
3455,3506,3455,2023-11-08,INV-9655,855651.87,USD,Capex-IT
3456,3507,3456,2020-11-23,INV-7958,6705683.0,BDT,Opex-Facility
3457,3508,3457,2023-06-02,INV-0040,1710435.48,BDT,Inventory
3458,3509,3458,2021-05-09,INV-8848,83912.0,BDT,Inventory
3459,3510,3459,2023-11-21,INV-1768,6374299.22,BDT,Inventory
3460,3511,3460,2023-08-20,INV-5282,4446265.05,BDT,Inventory
3461,3512,3461,2023-09-28,INV-0218,2568554.51,BDT,Inventory
3462,3513,3462,2021-09-23,INV-1825,8213.29,USD,Inventory
3463,3514,3463,2023-10-23,INV-2673,615922.69,USD,Capex-IT
3464,3515,3464,2021-06-25,INV-2928,18392.58,USD,Inventory
3465,3516,3465,2022-02-05,INV-7574,3884186.02,BDT,Inventory
3466,3517,3466,2022-06-26,INV-7266,3684629.11,BDT,Inventory
3467,3518,3467,2022-06-01,INV-5805,512303.48,USD,Capex-IT
3468,3519,3468,2021-03-23,INV-1801,3674430.0,BDT,Inventory
3469,3520,3469,2020-09-16,INV-8478,2461203.0,BDT,Opex-Admin
3470,3521,3470,2023-02-21,INV-4108,579504.77,CNY,Capex-IT
3471,3522,3471,2023-11-11,INV-8101,145951.82,CNY,Inventory
3472,3523,3472,2023-02-02,INV-7661,1861159.85,BDT,Opex-Facility
3473,3524,3473,2023-01-05,INV-8299,3310694.65,BDT,Inventory
3474,3525,3474,2023-10-23,INV-6030,5668411.33,BDT,Inventory
3475,3526,3475,2023-01-23,INV-3547,5394965.26,BDT,Inventory
3476,3527,3476,2023-12-03,INV-6596,199198.87,USD,Inventory
3477,3528,3477,2022-04-26,INV-4494,564307.14,BDT,Inventory
3478,3529,3478,2021-09-18,INV-0919,585512.0,BDT,Inventory
3479,3530,3479,2020-05-09,INV-1142,105803.88,USD,Capex-IT
3480,3531,3480,2022-03-05,INV-9598,4091632.67,BDT,Inventory
3481,3532,3481,2022-06-16,INV-3846,15532.16,CNY,Inventory
3482,3533,3482,2023-07-20,INV-0884,3322961.79,BDT,Inventory
3483,3534,3483,2023-07-23,INV-5677,3042689.34,BDT,Inventory
3484,3535,3484,2022-01-25,INV-3955,1028334.93,BDT,Inventory
3485,3536,3485,2020-10-12,INV-4017,491595.68,USD,Capex-IT
3486,3537,3486,2023-01-01,INV-7850,3921983.46,BDT,Opex-Facility
3487,3538,3487,2021-06-10,INV-1615,2833549.0,BDT,Inventory
3488,3539,3488,2022-08-08,INV-9155,27035.43,USD,Inventory
3489,3540,3489,2022-10-15,INV-6745,6442923.15,BDT,Opex-Admin
3490,3541,3490,2022-10-19,INV-6030,2368804.66,BDT,Inventory
3491,3542,3491,2020-10-03,INV-7512,1555533.0,BDT,Inventory
3492,3543,3492,2021-12-11,INV-9701,1512930.88,CNY,Inventory
3493,3544,3493,2022-02-18,INV-4640,394502.36,BDT,Inventory
3494,3545,3494,2023-12-12,INV-3687,4052140.83,BDT,Inventory
3495,3546,3495,2022-08-26,INV-2434,2404943.37,BDT,Inventory
3496,3547,3496,2023-04-28,INV-1222,2388439.94,BDT,Inventory
3497,3548,3497,2023-09-19,INV-8130,85564.7,BDT,Inventory
3498,3549,3498,2021-08-02,INV-7463,2654455.0,BDT,Opex-Facility
3499,3550,3499,2022-01-20,INV-9052,5577717.36,BDT,Inventory
3500,3551,3500,2023-05-18,INV-5125,6143469.06,BDT,Inventory
3501,3552,3501,2022-01-22,INV-8403,5958866.0,BDT,Opex-Marketing
3502,3553,3502,2020-06-06,INV-7956,2661610.0,BDT,Opex-Logistics
3503,3554,3503,2022-03-25,INV-6832,1563446.02,BDT,Opex-Marketing
3504,3555,3504,2022-11-28,INV-9144,47662.61,USD,Inventory
3505,3556,3505,2021-05-05,INV-9996,289505.94,USD,Inventory
3506,3557,3506,2023-08-02,INV-7780,709426.29,BDT,Inventory
3507,3558,3507,2022-06-25,INV-4064,871964.46,CNY,Capex-IT
3508,3559,3508,2023-03-10,INV-2825,673027.46,BDT,Inventory
3509,3560,3509,2023-10-09,INV-9282,2789928.93,BDT,Opex-Facility
3510,3561,3510,2021-06-02,INV-2759,4736201.0,BDT,Opex-Marketing
3511,3562,3511,2022-03-23,INV-1625,397124.19,BDT,Inventory
3512,3563,3512,2022-04-14,INV-7130,257956.78,CNY,Inventory
3513,3564,3513,2020-12-17,INV-7151,1406814.0,BDT,Inventory
3514,3565,3514,2023-12-02,INV-1161,58516.77,BDT,Inventory
3515,3566,3515,2022-06-25,INV-5894,2750681.07,BDT,Opex-Facility
3516,3567,3516,2021-12-15,INV-1167,2750785.0,BDT,Opex-Facility
3517,3568,3517,2023-02-03,INV-7288,286894.23,CNY,Inventory
3518,3569,3518,2023-12-09,INV-6451,970297.5,BDT,Opex-Marketing
3519,3570,3519,2022-07-01,INV-9089,27577.61,CNY,Inventory
3520,3571,3520,2023-04-16,INV-3454,1123333.2,BDT,Opex-Facility
3521,3572,3521,2023-01-05,INV-1703,4240476.81,BDT,Inventory
3522,3573,3522,2022-03-12,INV-7826,5390354.5,BDT,Inventory
3523,3574,3523,2021-02-10,INV-8788,1606401.0,BDT,Inventory
3524,3575,3524,2023-02-13,INV-0665,2095.92,USD,Inventory
3525,3576,3525,2022-08-02,INV-6682,4765675.19,BDT,Inventory
3526,3577,3526,2022-09-15,INV-9003,150023.24,USD,Inventory
3527,3578,3527,2023-10-23,INV-9218,6683757.3,BDT,Inventory
3528,3579,3528,2023-03-28,INV-0172,3303561.99,BDT,Opex-Marketing
3529,3580,3529,2023-03-29,INV-0657,7064856.6,BDT,Inventory
3530,3581,3530,2023-09-22,INV-9574,1341275.79,BDT,Inventory
3531,3582,3531,2021-02-09,INV-5739,276142.42,USD,Inventory
3532,3583,3532,2022-06-22,INV-1605,183287.57,USD,Inventory
3533,3584,3533,2021-10-30,INV-4428,3739676.0,BDT,Inventory
3534,3585,3534,2021-08-31,INV-5818,6089493.0,BDT,Inventory
3535,3586,3535,2023-01-01,INV-5728,3293807.25,BDT,Inventory
3536,3587,3536,2022-07-31,INV-9374,233410.55,USD,Inventory
3537,3588,3537,2021-12-11,INV-3833,4269066.0,BDT,Opex-Marketing
3538,3589,3538,2021-03-29,INV-1197,2408537.0,BDT,Inventory
3539,3590,3539,2021-11-13,INV-3866,1773570.0,BDT,Opex-Marketing
3540,3591,3540,2023-02-19,INV-1358,77018.45,CNY,Inventory
3541,3592,3541,2022-11-08,INV-6270,364801.82,BDT,Inventory
3542,3593,3542,2022-10-14,INV-1381,549135.24,USD,Capex-IT
3543,3594,3543,2021-09-03,INV-7314,486244.23,USD,Inventory
3544,3595,3544,2023-10-05,INV-1673,29324.66,USD,Inventory
3545,3596,3545,2023-11-04,INV-0654,690541.11,BDT,Opex-Marketing
3546,3598,3546,2021-08-05,INV-7290,452422.78,CNY,Capex-IT
3547,3599,3547,2022-04-15,INV-0728,6245072.62,BDT,Inventory
3548,3600,3548,2023-09-07,INV-4898,365067.16,BDT,Inventory
3549,3601,3549,2023-04-08,INV-7195,4899674.68,BDT,Inventory
3550,3603,3550,2022-07-02,INV-2634,151191.84,CNY,Capex-IT
3551,3604,3551,2021-04-30,INV-6526,28462.5,CNY,Inventory
3552,3605,3552,2023-08-26,INV-6259,2682358.71,BDT,Inventory
3553,3606,3553,2021-11-15,INV-0694,206388.72,CNY,Inventory
3554,3607,3554,2023-07-08,INV-8572,6258442.73,BDT,Inventory
3555,3608,3555,2023-04-04,INV-5287,121860.96,BDT,Inventory
3556,3609,3556,2021-11-25,INV-3239,1798512.0,BDT,Inventory
3557,3610,3557,2022-01-10,INV-1092,1052480.89,BDT,Inventory
3558,3611,3558,2023-11-30,INV-3804,798731.86,USD,Capex-IT
3559,3612,3559,2020-05-23,INV-7667,1413062.0,BDT,Inventory
3560,3613,3560,2020-11-12,INV-4779,2585685.0,BDT,Inventory
3561,3614,3561,2023-10-31,INV-6593,197403.54,BDT,Inventory
3562,3615,3562,2021-10-26,INV-5291,12111.08,USD,Inventory
3563,3616,3563,2022-10-01,INV-5851,369682.22,BDT,Inventory
3564,3617,3564,2021-05-26,INV-1034,35996.12,USD,Inventory
3565,3618,3565,2021-10-16,INV-0429,5162046.0,BDT,Inventory
3566,3620,3566,2021-04-01,INV-8118,61438.0,BDT,Inventory
3567,3621,3567,2022-11-13,INV-9677,144414.33,BDT,Inventory
3568,3622,3568,2023-09-20,INV-7293,4652520.32,BDT,Inventory
3569,3623,3569,2023-01-18,INV-6279,3595049.0,BDT,Inventory
3570,3624,3570,2023-11-08,INV-5165,1431295.76,BDT,Inventory
3571,3627,3571,2022-05-09,INV-4325,2443575.92,BDT,Inventory
3572,3628,3572,2022-10-26,INV-0627,328518.2,BDT,Inventory
3573,3629,3573,2020-12-08,INV-2074,3048.8,USD,Inventory
3574,3630,3574,2021-08-22,INV-8898,4092006.0,BDT,Inventory
3575,3631,3575,2022-07-07,INV-2036,2510138.79,BDT,Inventory
3576,3632,3576,2021-10-23,INV-8897,757726.0,BDT,Opex-Admin
3577,3633,3577,2023-03-20,INV-6345,1876440.15,BDT,Opex-Marketing
3578,3634,3578,2021-02-21,INV-9688,1501633.0,BDT,Opex-Admin
3579,3635,3579,2023-07-11,INV-8372,3696.99,USD,Inventory
3580,3636,3580,2023-11-29,INV-9711,288928.76,USD,Capex-IT
3581,3637,3581,2023-12-17,INV-9087,2999019.41,BDT,Inventory
3582,3638,3582,2022-04-19,INV-3092,1986263.84,BDT,Inventory
3583,3639,3583,2022-09-04,INV-3778,8777919.91,BDT,Opex-Admin
3584,3640,3584,2022-12-14,INV-1690,1800172.05,BDT,Inventory
3585,3641,3585,2023-05-07,INV-0098,3796637.84,BDT,Inventory
3586,3642,3586,2023-07-09,INV-7712,2300421.22,BDT,Opex-Facility
3587,3643,3587,2022-09-21,INV-0687,49227.48,USD,Inventory
3588,3644,3588,2022-02-27,INV-3020,6065136.28,BDT,Inventory
3589,3645,3589,2022-05-30,INV-9868,153371.38,USD,Inventory
3590,3646,3590,2020-11-27,INV-7899,483795.0,BDT,Inventory
3591,3647,3591,2023-10-31,INV-7513,2119160.43,BDT,Opex-Facility
3592,3648,3592,2021-02-13,INV-7040,1249989.0,BDT,Opex-Marketing
3593,3649,3593,2023-12-16,INV-8693,394761.56,CNY,Capex-IT
3594,3650,3594,2023-10-29,INV-3433,63215.47,USD,Capex-IT
3595,3651,3595,2023-11-16,INV-1586,11329.54,USD,Inventory
3596,3652,3596,2022-08-21,INV-8616,3390536.71,BDT,Inventory
3597,3653,3597,2022-11-28,INV-9308,115031.57,USD,Inventory
3598,3654,3598,2023-10-04,INV-2692,505852.6,USD,Inventory
3599,3655,3599,2023-05-26,INV-7353,740039.4,USD,Inventory
3600,3656,3600,2021-08-10,INV-0713,1255847.0,BDT,Inventory
3601,3657,3601,2020-10-30,INV-4987,5618163.0,BDT,Opex-Marketing
3602,3658,3602,2023-05-06,INV-3176,1848553.53,BDT,Opex-Facility
3603,3659,3603,2023-02-28,INV-1522,15159.61,USD,Inventory
3604,3660,3604,2023-11-29,INV-3514,3944904.26,BDT,Inventory
3605,3661,3605,2020-04-11,INV-0168,4582768.0,BDT,Inventory
3606,3662,3606,2023-06-04,INV-7187,367978.83,USD,Inventory
3607,3663,3607,2021-08-07,INV-3062,233221.05,USD,Inventory
3608,3664,3608,2021-03-12,INV-7413,3541094.0,BDT,Inventory
3609,3665,3609,2022-11-24,INV-4586,7468840.71,BDT,Inventory
3610,3666,3610,2021-11-06,INV-1947,2010313.0,BDT,Inventory
3611,3667,3611,2020-11-11,INV-9642,380198.63,USD,Inventory
3612,3668,3612,2021-07-05,INV-9375,4189343.0,BDT,Opex-Facility
3613,3669,3613,2023-06-02,INV-5648,1295791.79,USD,Inventory
3614,3670,3614,2022-09-08,INV-3625,150677.0,USD,Inventory
3615,3671,3615,2022-11-07,INV-3181,3337632.26,BDT,Opex-Marketing
3616,3672,3616,2023-12-08,INV-2810,48859.01,USD,Inventory
3617,3673,3617,2022-08-26,INV-5210,1689363.53,BDT,Inventory
3618,3674,3618,2020-06-01,INV-5248,49265.19,CNY,Inventory
3619,3675,3619,2020-03-21,INV-5231,34384.02,USD,Inventory
3620,3676,3620,2020-04-18,INV-7182,507944.96,USD,Inventory
3621,3677,3621,2023-05-16,INV-9444,5508860.12,BDT,Opex-Admin
3622,3678,3622,2022-08-30,INV-1887,4933895.31,BDT,Inventory
3623,3679,3623,2023-08-25,INV-9144,2227581.61,BDT,Inventory
3624,3680,3624,2021-10-09,INV-3055,842995.0,BDT,Inventory
3625,3681,3625,2023-10-26,INV-7237,1355052.82,BDT,Opex-Facility
3626,3682,3626,2023-07-14,INV-6246,3324606.16,BDT,Inventory
3627,3683,3627,2023-03-28,INV-8555,6236609.82,BDT,Opex-Admin
3628,3684,3628,2021-10-08,INV-1591,187782.87,USD,Capex-IT
3629,3685,3629,2023-09-17,INV-4151,483572.11,BDT,Inventory
3630,3686,3630,2023-04-23,INV-0020,1297369.01,BDT,Inventory
3631,3687,3631,2020-09-30,INV-5925,598280.22,USD,Inventory
3632,3688,3632,2023-02-24,INV-9865,6886486.05,BDT,Inventory
3633,3689,3633,2023-07-25,INV-7586,5193454.91,BDT,Inventory
3634,3690,3634,2022-04-02,INV-4279,3573304.06,BDT,Inventory
3635,3691,3635,2023-09-08,INV-7204,1835592.9,BDT,Inventory
3636,3692,3636,2023-04-29,INV-6379,165860.73,CNY,Inventory
3637,3693,3637,2022-10-03,INV-7205,7694518.78,BDT,Inventory
3638,3694,3638,2021-10-08,INV-8053,264407.16,USD,Inventory
3639,3695,3639,2022-09-12,INV-9268,787232.64,BDT,Opex-Facility
3640,3696,3640,2021-06-08,INV-2442,401235.0,BDT,Inventory
3641,3697,3641,2022-07-16,INV-2111,3348017.21,BDT,Inventory
3642,3698,3642,2021-12-22,INV-3263,2046576.0,BDT,Inventory
3643,3699,3643,2023-07-18,INV-2531,4691856.29,BDT,Inventory
3644,3700,3644,2023-10-21,INV-6997,78576.05,CNY,Inventory
3645,3701,3645,2021-04-23,INV-5352,2648654.0,BDT,Inventory
3646,3702,3646,2023-04-05,INV-8525,2113813.35,BDT,Inventory
3647,3703,3647,2023-09-15,INV-0144,4134566.17,BDT,Opex-Facility
3648,3704,3648,2022-03-21,INV-7728,201658.57,CNY,Capex-IT
3649,3705,3649,2023-06-18,INV-1049,832763.97,BDT,Inventory
3650,3706,3650,2022-09-24,INV-5259,1130287.39,BDT,Opex-Admin
3651,3707,3651,2023-07-09,INV-5346,3719903.53,BDT,Inventory
3652,3708,3652,2023-03-04,INV-6594,5818587.11,BDT,Inventory
3653,3709,3653,2022-09-06,INV-7367,110489.6,CNY,Inventory
3654,3710,3654,2023-12-19,INV-2881,2433155.72,BDT,Opex-Facility
3655,3711,3655,2023-11-10,INV-7990,5293239.75,BDT,Opex-Facility
3656,3712,3656,2022-05-25,INV-7313,97688.31,USD,Inventory
3657,3713,3657,2021-04-03,INV-8147,3919043.0,BDT,Opex-Facility
3658,3715,3658,2023-06-02,INV-5941,1957091.29,BDT,Inventory
3659,3717,3659,2022-02-12,INV-0397,4019427.38,BDT,Inventory
3660,3718,3660,2020-12-23,INV-9621,1143430.0,BDT,Opex-Facility
3661,3719,3661,2023-01-09,INV-1611,14647.35,USD,Inventory
3662,3720,3662,2021-02-07,INV-9426,3463426.0,BDT,Inventory
3663,3721,3663,2021-06-29,INV-2948,132286.0,BDT,Inventory
3664,3722,3664,2023-10-03,INV-1552,225476.68,CNY,Inventory
3665,3723,3665,2022-11-09,INV-0551,2329794.75,BDT,Inventory
3666,3724,3666,2023-12-02,INV-9558,995862.77,BDT,Inventory
3667,3725,3667,2023-04-21,INV-1115,273753.1,CNY,Inventory
3668,3726,3668,2022-02-18,INV-6008,1199353.4,BDT,Opex-Marketing
3669,3727,3669,2022-08-14,INV-0453,1507396.63,BDT,Opex-Marketing
3670,3728,3670,2020-12-27,INV-4262,28635.0,BDT,Opex-Logistics
3671,3729,3671,2022-01-17,INV-6710,2695534.0,BDT,Opex-Admin
3672,3730,3672,2023-11-07,INV-2083,163006.91,USD,Inventory
3673,3731,3673,2022-01-21,INV-8834,792765.72,BDT,Inventory
3674,3732,3674,2021-05-25,INV-8274,182538.64,CNY,Capex-IT
3675,3733,3675,2022-05-29,INV-5797,4703947.52,BDT,Inventory
3676,3734,3676,2022-09-13,INV-8071,858508.61,BDT,Inventory
3677,3735,3677,2023-08-29,INV-5078,385889.35,USD,Capex-IT
3678,3736,3678,2021-09-13,INV-8224,4233816.0,BDT,Inventory
